sentiment,tweet_id,date,text,year,month,day_of_week,hour
1,2192059606,2009-06-16 06:26:26,2 More Test's To Goo!  ,2009,6,1,6
1,2068819700,2009-06-07 14:45:25,@Stoneee yes it is ,2009,6,6,14
1,2058828248,2009-06-06 15:42:29,Head is so sore  But had and AMAZING night (despite assholes whole play rugby and think there cool....YEAH NAH  ),2009,6,5,15
1,2052865036,2009-06-06 02:19:41,nin again tomorrow   http://www.flickr.com/photos/zincink/3600297016/,2009,6,5,2
0,1553520499,2009-04-18 14:29:21,whats up? ,2009,4,5,14
1,1975407222,2009-05-30 15:05:32,just bought an Yamaha CP-70 piano! Im so happy right now ,2009,5,5,15
1,2001180789,2009-06-02 00:04:51,I know @frodofied loves Tina Turner. I also know he's not gone to bed yet. So I'll send him a &quot;Private Dancer&quot;  â« http://blip.fm/~7ha2x,2009,6,1,0
0,2250033917,2009-06-19 23:33:02,My feet are mad at me. ,2009,6,4,23
0,2194512255,2009-06-16 09:53:42,"i really feel sick. light headed, sore throat and stinging eyes.  cushions and hot choc wud b gud. my bf is making me curry tho yay!",2009,6,1,9
1,1964194742,2009-05-29 13:52:00,@Jonasbrothers Your  movie  is amazing   saw it  this afthernoon  loved it ,2009,5,4,13
1,2049203062,2009-06-05 16:28:31,@IceEyEKandy banggggggggggssss  ,2009,6,4,16
1,2053737415,2009-06-06 05:32:51,Just found $20  ,2009,6,5,5
0,2013528069,2009-06-02 22:53:59,"my last tweet was the last thing I was able to do on my iphone, it is now pretty hosed... you see, i attempted to repair it. ",2009,6,1,22
0,1961568056,2009-05-29 09:42:14,I kinda like not having a car but there have been situations lately where I have been prevented from participating due to my carlessness. ,2009,5,4,9
0,1976185459,2009-05-30 16:46:25,At work... Again ,2009,5,5,16
1,1834942068,2009-05-18 04:41:00,"@thatssonotaword It's the same for me! I think Dutch reminds me of German, except that Dutch seems less &quot;angry&quot;. Especially when spoken. ",2009,5,0,4
0,2054327891,2009-06-06 07:06:21,@Lottie93 bad times  i don't like the dancing either... ok i did NOT just say that!,2009,6,5,7
0,1956062934,2009-05-28 21:07:03,jurasicpork.com is not in fact a porn site ,2009,5,3,21
0,2054874567,2009-06-06 08:15:22,F you to menstrual cycles and cramps. ,2009,6,5,8
0,2264060015,2009-06-21 02:39:18,"@HelloFromAbove Yeah, I did, now it's like this huge thing that it was deleted then saved and all messed up. Poor guy ",2009,6,6,2
1,1979813237,2009-05-31 04:36:32,@coffee_cup101 very nice. ,2009,5,6,4
1,2070028221,2009-06-07 16:58:23,lol my friend and i r sooooooooo crazy lol and definitely weird ,2009,6,6,16
0,2176505593,2009-06-15 04:03:13,fingers are soo torn up i actually cannot play any more guitar tonight ,2009,6,0,4
0,2205859834,2009-06-17 05:34:46,"@FrustratedFury Ugh, do we really need 100 degrees on Friday?  I hope to god the humidity's low. *cries*",2009,6,2,5
1,1961987995,2009-05-29 10:20:57,@neuronspike same is the case with me ,2009,5,4,10
0,2249798159,2009-06-19 23:02:34,really wanna do this: http://bit.ly/1anIeD  to bad i don't have long hair ,2009,6,4,23
0,2209592627,2009-06-17 10:34:03,is ill...  but still has to learn for a geography exam...,2009,6,2,10
1,2063547548,2009-06-07 03:06:05,@atraiocatharsis haha bitchh!  lolz i love you &lt;3,2009,6,6,3
0,2218591713,2009-06-17 22:45:56,@misscaitlin96 we never see each other anymore ,2009,6,2,22
0,1555896864,2009-04-18 21:00:48,have no twitter followers ,2009,4,5,21
0,2185218579,2009-06-15 17:03:31,my favourite pen just broke ,2009,6,0,17
1,1555820397,2009-04-18 20:47:18,After working in the garden &amp; sun for 2+ hrs &amp; the gym &amp; workin til 4am last nite - kinda tired - Thank God for Coffee  and passion!!!,2009,4,5,20
0,1975678989,2009-05-30 15:40:09,Wishes he wasn't at work when BGT was on.. but doesn't like the result! ,2009,5,5,15
1,1969691474,2009-05-30 00:53:03,@catwmn13  thank you...much appreciated! ,2009,5,5,0
1,2177945775,2009-06-15 06:57:33,Aww look at you all smiley ,2009,6,0,6
0,2238798240,2009-06-19 07:45:13,@stewpid86 whatever trevor! flashes and bangs and rumbles and rain and awesomeness. its sunny again now ,2009,6,4,7
1,2059862088,2009-06-06 17:47:12,(@AkaiEngarde) There's a multi-player Hentai game in my pants ,2009,6,5,17
0,2182274623,2009-06-15 12:57:23,@greekshow ready ? yes and no. No cause then two months to wait for season 3  and secret life of american teenager is a crappy replacement,2009,6,0,12
1,1880325209,2009-05-22 00:50:44,@ZOMGGREENSTUFF I second that  &lt;3,2009,5,4,0
0,2325435606,2009-06-25 05:26:44,I miss Busted.  @amalinaaa ha seriously? Diorang semua babi hahaha,2009,6,3,5
1,1691861731,2009-05-03 18:46:04,going to relax with the family and watch some tv now ,2009,5,6,18
0,1984965538,2009-05-31 16:09:36,My back hurts ,2009,5,6,16
0,2181297127,2009-06-15 11:38:11,Why can't Charter compete with my old ISP? I miss TWC- $35/mo with FREE install and modem   and screw the $10/mo hidden fee.,2009,6,0,11
1,2053770933,2009-06-06 05:39:01,hopes the laptop will cooperate tomorrow ,2009,6,5,5
0,2056895020,2009-06-06 11:59:49,@gamgob Thanks for that! They don't have the style i'm looking for tho  and it didn't sound half-assed! you simply answered the question!,2009,6,5,11
0,1793606422,2009-05-14 03:20:12,"@craigyd bugger, forgot about that, won't be going, next week. Gods I feel crap ",2009,5,3,3
0,2176773100,2009-06-15 04:43:11,"Just spent 14 hrs on the road! Got in at 3:00am and I'm about to be at work... I hate starting my week like this, I need my sleep! ",2009,6,0,4
0,2253975778,2009-06-20 09:02:11,chilling b4 work... closing weekend ,2009,6,5,9
1,2190105023,2009-06-16 01:46:53,"@rebeccamezzino lol Don't worry ... you top my list, bad spelling and all ",2009,6,1,1
0,2189156867,2009-06-15 23:22:23,rain makes me depressed ,2009,6,0,23
1,1986763132,2009-05-31 19:17:03,steven baby ,2009,5,6,19
0,1965828958,2009-05-29 16:37:07,"@mitchelmusso i called you too, just YOU don't pick up! i think i deserve a shoutout... ",2009,5,4,16
0,1985139909,2009-05-31 16:30:46,is crawling into bed. Today sucked balls ,2009,5,6,16
0,1691825365,2009-05-03 18:41:22,trying to get into work mode...huh its sunday  that means tomorrow is monday,2009,5,6,18
0,2248938718,2009-06-19 21:26:31,At the el month listening to someone. Apparently she used to play with courtney love. I have kleenex in my ears cause I forgot the plugs ,2009,6,4,21
1,1958068039,2009-05-29 02:33:02,"@matrober yep, i think the one and the same ",2009,5,4,2
0,1993720132,2009-06-01 10:49:34,"@giovannamdrs guess you lost in vivorio, i lost mine there  ...... ",2009,6,0,10
1,2049840577,2009-06-05 17:35:40,"I don't know how, when, or with who, but I WILL go camping this summer! P.S. my brother's getting me falafel ",2009,6,4,17
0,2060420340,2009-06-06 18:52:24,"@V29 I feel like a Stooge now, maybe I shouldn't get it ",2009,6,5,18
1,1979080583,2009-05-31 01:33:34,"All in all: good party. Lots of laughs. Made new friends. Sobered up and good to go. Goodnight, all ",2009,5,6,1
0,2191232881,2009-06-16 04:49:46,Science final. Ugh. Tony is making me jealous with his amazing tan! ,2009,6,1,4
0,2063394083,2009-06-07 02:29:00,"Well, I have succeeded in getting my sleep pattern backwards again ",2009,6,6,2
0,1468460408,2009-04-07 01:48:22,went to bed at 8pm and now wide awake at 4 am. I don't have to be to work until 8:30. This is going to be a long day ,2009,4,1,1
1,2177021668,2009-06-15 05:16:55,"@adorkandhispork hehehe, or you could bring the dough with you. (&quot;Pardon me sir, I just need to punch this down and knead it a bit.&quot;) ",2009,6,0,5
0,2066244177,2009-06-07 10:09:18,watching SM:TV clips on youtube.  They don't make em like that anymore!  ,2009,6,6,10
1,1976674593,2009-05-30 18:44:28,@MCeeYOSHi 8:44pm here in the Chi ,2009,5,5,18
1,1753662786,2009-05-10 02:46:53,morning everyone! ,2009,5,6,2
1,1753582806,2009-05-10 02:21:58,I dont associate with fake asses! ,2009,5,6,2
0,1978823857,2009-05-31 00:35:38,Get ready to transfer to suburb area. Sigh! I am a downtown person.. ,2009,5,6,0
1,2014907192,2009-06-03 03:04:47,@pete_c Indeed - hope to see more of it ,2009,6,2,3
0,2224239472,2009-06-18 09:15:29,@AdamLambertNews I always miss the fun stuff too! the collective #gokeyisadouche thing sounds like it must've been fuuun ,2009,6,3,9
1,2187415991,2009-06-15 20:14:58,Logging off... If my ipod decides it wants to get wifi connection.. i will tweet from there. ,2009,6,0,20
0,1997398207,2009-06-01 16:46:48,@MBRosso yeahhh! Its awesome!!!  i cannot wait! Here it come out n december! ,2009,6,0,16
0,1572844681,2009-04-20 22:45:43,Ahhhhh.......not only to the mozzies bite here but also the bloody ants!! I'm 1 big itch   Is this really y so many expats leaving Dubai??,2009,4,0,22
0,2188287871,2009-06-15 21:37:34,i have to stop following people on my phone for this weekedn ,2009,6,0,21
1,1572868002,2009-04-20 22:50:43,"Now trying out the new iPlayer Desktop. The BBC seem to have got this iPlayer thing pretty spot on. Now please, a version for my PS3 ",2009,4,0,22
0,2183764497,2009-06-15 14:57:19,I'm done. Honestly. Don't worry about me. I'm over it ,2009,6,0,14
0,2226580941,2009-06-18 12:07:41,"@afeekwok aw  you're so cute. heh that's how i felt when i graduated from my elem school. its ok, once you get to carver you'll never",2009,6,3,12
0,2044005749,2009-06-05 08:43:57,"\When will this person realize that it's always been the same, it never changed? I guess truth really hurts. ",2009,6,4,8
1,2003833428,2009-06-02 07:13:31,@radiomaru what a luck that i was born in the right yeah (1985) i am nostalgic for my old genesis and snes and nes games ,2009,6,1,7
0,2200834602,2009-06-16 19:26:22,"@kcsulliv Lucky you! I drive here every week. Does the BF want a part time job? My Dad is a pilot too, but he won't fly me ",2009,6,1,19
1,1992975944,2009-06-01 09:37:45,"a state of mind job board - hmm, interesting idea (and free) ",2009,6,0,9
1,1881048346,2009-05-22 03:25:21,@PTthe13 bom dia ,2009,5,4,3
1,1966321651,2009-05-29 17:33:06,allll ready! going to danielles house ,2009,5,4,17
0,2061462359,2009-06-06 20:55:20,Kicking Zombie ass in Left 4 Dead is tons of fun... until you die. ,2009,6,5,20
0,2186779906,2009-06-15 19:19:34,@timaroo Screw that. You have a sick friend who is lonely.  lol,2009,6,0,19
0,2047920250,2009-06-05 14:22:53,"@Davidismyangel be embarassing at he doctors  but i mean if u think about it, its nothing to be embarassed for, its genetic! And ur ri ...",2009,6,4,14
0,1979014679,2009-05-31 01:17:42,i feel nauseous and sick all of a sudden.. ,2009,5,6,1
1,1957404216,2009-05-29 00:23:46,"@Jonasbrothers I always miss the chats, I think that needs to stop aha. I'll try and make it to the next one fo'sho. Shake and Bake?! ",2009,5,4,0
1,1998329463,2009-06-01 18:22:15,Oh goodness - what am I to do? My blog post has 2100 words. ,2009,6,0,18
1,1770747228,2009-05-11 22:08:14,good morning people.. i'm a bit early to office.. ,2009,5,0,22
1,1880682553,2009-05-22 02:07:04,"@THUKST:I found alist of THTV on dailymotion, posted it on the forum,you might want to spread to word ??? ",2009,5,4,2
0,1984496606,2009-05-31 15:13:17,holy cow....it's 5:00...got to get to makin' stuff...worked up a sweat doing real work today...yuck ,2009,5,6,15
0,1970612374,2009-05-30 04:33:44,"Gotta grab some chow first. SIS, GIMME BACK MY PHONE! Seriously. ",2009,5,5,4
1,1468102672,2009-04-06 23:43:41,@phatelara hi Debbs! ,2009,4,0,23
0,2327504546,2009-06-25 08:25:54,I miss you and neither of us have left yet ,2009,6,3,8
1,1976044366,2009-05-30 16:28:00,"@h3lio http://yfrog.com/7guwpj  You really ARE getting around, aren't you Helio?!!  ",2009,5,5,16
1,2056591967,2009-06-06 11:25:39,@myrddinthegeek hurrah for Kennywood! April and I are going July 18th. ,2009,6,5,11
1,1556665641,2009-04-18 23:47:12,"Yeaaahh, i think i did enough tweet-ing for the night, time for bed! Night boys &amp; girls ",2009,4,5,23
1,1963997614,2009-05-29 13:34:08,@jacinthew tomorrow? i've been a bit too busy. i will be revising full on this weekend ,2009,5,4,13
1,1971076334,2009-05-30 06:08:38,Got the BrainBone daily question right!  - http://bit.ly/p1iiR,2009,5,5,6
1,2004702227,2009-06-02 08:36:36,@gogoroflcopter hey gorgeous how you feeling today? i hope things are better today for you  have a great time at today's stuff,2009,6,1,8
0,1565326353,2009-04-20 06:29:09,should have gone on LIVE before leaving home. Just recovered gamertag and my points haven't updated  I was on 15200+ now I have 14745 boo,2009,4,0,6
0,2261049993,2009-06-20 20:11:05,"@ladymaryann it's like 3 days already right... yes i have some panadol cold and flu, huaaaa  ok, i'm off to bed again then hehe",2009,6,5,20
0,1551744341,2009-04-18 09:51:44,the ice cream is over ,2009,4,5,9
0,1963900399,2009-05-29 13:25:17,I dont like the dentist...they make my gums hurt ,2009,5,4,13
0,1880684862,2009-05-22 02:07:37,is having another crap friday nite at home ,2009,5,4,2
0,2175552992,2009-06-15 01:18:51,boring day 2day  housework ,2009,6,0,1
1,2015152307,2009-06-03 03:51:39,bring back th sunshine  although it is perfect rent watching weather ,2009,6,2,3
0,1563555138,2009-04-19 23:17:19,Can't sleep   Needs to wake up @ 5,2009,4,6,23
1,2015243711,2009-06-03 04:07:19,"Summer now begins  No more exam yay. Have got to go get sorted for Dublin tomorrow, still need to get euros, pack and everything!",2009,6,2,4
1,1976215553,2009-05-30 16:50:24,@nathanschultze oh that sounds lame...lol. sorry kid. ,2009,5,5,16
0,2203267484,2009-06-16 23:22:10,@donniewahlberg Thanx for all the foul lingo tonight. You should be sent to u know where for them all.   ,2009,6,1,23
1,1827887880,2009-05-17 11:39:20,"just finished showering, its a beautiful day out there ",2009,5,6,11
0,1980680500,2009-05-31 07:23:55,if it rains ONE more time on my day off ,2009,5,6,7
0,1565363690,2009-04-20 06:34:34,Out walking. Missing my baby ,2009,4,0,6
0,2065918762,2009-06-07 09:32:42,@1bigcurt thats what I want... im missing the person who cooks it tho    and lord knows by lil behind needs to start w/ balanced bkfast,2009,6,6,9
1,1992497281,2009-06-01 08:50:58,@aprildoodles  we're open!,2009,6,0,8
1,1988818410,2009-05-31 23:27:54,"@PrincessSuperC Hey, Super C, I Hope You Have A Good Time In London &amp; I Can't Wait To Hear More About Tha Shows You Are Doing!! ",2009,5,6,23
1,2193279518,2009-06-16 08:14:30,@faie awww it's my pleasure ,2009,6,1,8
1,2033647154,2009-06-04 13:00:09,"Model of the day is Karen. Another one of my favs.  BTW, most of my featured models are on my Fav list.  ",2009,6,3,13
0,1974773730,2009-05-30 13:49:05,You know it's going to be SuBo  Dammmnnn... Stavros Flatley Should win!!!,2009,5,5,13
0,1824881852,2009-05-17 03:21:19,Epic fail at watching Eurovision. ,2009,5,6,3
0,2003146496,2009-06-02 05:58:32,Just back from the army.... takin the cat to the vet....poor thing ,2009,6,1,5
0,2071770487,2009-06-07 19:54:08,@janeofvolturi nuthing just waitinh for my friend heidi to show and i am getting really worried ,2009,6,6,19
1,2067528983,2009-06-07 12:30:21,@johnkeypm it was good too! &amp; the tie is cool! Go Max! You have got a good character as Paul Henry said. Have a cracker week! ,2009,6,6,12
1,1693434798,2009-05-03 22:32:18,@JohnLloydTaylor i hope you and joe enjoyed australia come back soon with nick and kevin too and u shud come to western australia ,2009,5,6,22
0,1793817474,2009-05-14 04:05:21,@Schofe lets hope it doesent go during pudding time....that be too sad...... ,2009,5,3,4
0,2054210321,2009-06-06 06:50:01,pleeeeeeaaaasssseeeeee ,2009,6,5,6
1,1932968219,2009-05-26 22:39:26,The Bravery - Honest Mistake / Because I need company  ? http://blip.fm/~740tw,2009,5,1,22
1,1677411390,2009-05-02 01:56:37,Try Holy Cow! Serious Sauces! Add Madrasi Hot Mint to yogurt for a refreshing dip! Serve with potato wedges! www.holycowfc.com ,2009,5,5,1
0,2257349690,2009-06-20 14:11:49,@NateUT I guess what I don't get is why no 3G? That totally stinks if u live in the area and want one ,2009,6,5,14
1,2068910512,2009-06-07 14:55:32,Just introduced our new blog staff to each other. They are a really great bunch of guys and you should be seeing their content soon ,2009,6,6,14
0,2188996472,2009-06-15 23:00:49,glad it was such as nice day because the rest of the week is supposed to rain ,2009,6,0,23
0,2246791522,2009-06-19 18:07:47,Offline ,2009,6,4,18
0,2186579074,2009-06-15 19:02:22,@Tatiana_Noel Yeah it is a great movie. I enjoyed it. I was at the movies by myself today as well... ,2009,6,0,19
0,2265680274,2009-06-21 07:05:43,has a headache ,2009,6,6,7
0,1984897346,2009-05-31 16:01:32,i dont think i will ever feel better ,2009,5,6,16
0,1688004523,2009-05-03 10:06:46,@iRicochet i know! My boyfriend had to walk in the rain to see me! Not nice. ,2009,5,6,10
1,2050418681,2009-06-05 18:38:03,New artist out of Phoenix on the radar. Wouldn't you like to know? Time will tell. He/she will have to pass the Unborn test ,2009,6,4,18
1,2048241968,2009-06-05 14:53:18,now i'm officialy redhead ,2009,6,4,14
1,2001301713,2009-06-02 00:26:49,"@evercourant @jdarkling The Vulcan reaction to a) Austen b) pr0n, I wld pay $$$ to see. ",2009,6,1,0
1,1983881694,2009-05-31 14:01:08,Just saw my buddy ariana at food4less  yay!,2009,5,6,14
